Código;Município;1970;1975;1980;1985;1996;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010
2703700;Jaramataia;27582.11382;6667.942918;12018.66443;9691.648545;14031.96938;23703.82275;28671.46553;32477.13576;29807.20517;24837.27783;25677.10114;25884.56644;24139.88868;11247.83056;12353.68013;11383.65272;11181.0906
2703759;Jequiá da Praia;;;;;;;;97337.88037;111772.3451;139766.1;144460.6047;139462.8129;135204.5938;33363.40113;50229.86125;52421.31564;51894.93498
2703809;Joaquim Gomes;33677.37295;39316.77585;112982.5232;180176.542;31542.89836;63100.39069;70979.86535;74406.32178;71530.40621;77436.4517;65198.98259;59249.20068;62715.15076;29026.96892;30462.86254;32421.53842;34976.77333
2703908;Jundiá;16310.22528;22376.41233;44929.14936;20174.23696;28066.714;23302.91413;26894.11791;23298.253;20545.95776;19536.17034;17300.98747;19160.59067;21810.50126;9692.30482;10031.4355;10556.18473;11380.47064
2704005;Junqueiro;25879.7445;58974.81764;196419.7;92804.90174;64791.76688;86853.23813;104743.0681;105946.5552;109572.9087;101061.2283;85764.06304;97192.36045;96090.07627;43073.83391;46661.33593;47440.48171;49536.94065
2704104;Lagoa da Canoa;31978.19155;42066.58198;49607.80613;67465.05689;43849.18418;73903.0835;66463.23636;62781.90363;73770.76882;57159.73347;57624.08027;57435.69918;53620.13005;26260.43675;29352.39973;29233.71148;30732.42557
2704203;Limoeiro de Anadia;11810.25223;44521.30958;81726.60921;113973.245;50963.6916;51088.18477;62470.71525;61745.81743;61453.53334;61825.35845;65169.65241;69505.22312;69765.68289;31537.45879;33456.61706;35873.82328;40161.27189
2704302;Maceió;1845674.965;3050180.228;5292065.752;5954550.797;8953554.411;7264542.421;7399897.68;7362247.73;8178281.447;8135765.326;9042386.434;9090062.525;9621978.766;4772235.602;4723394.406;4953263.591;5405295.879
2704401;Major Isidoro;13808.51551;48657.39482;43527.02596;84064.8345;50828.71252;59421.03866;65183.99981;65087.50117;64107.12675;57565.60339;62110.03772;68460.39989;66804.67998;31464.44395;33816.17996;35747.29295;36694.17392
2704500;Maragogi;30309.13761;28120.1614;40623.71106;67831.17351;62947.88433;72887.28511;93309.7085;96524.20583;82954.37172;89528.0447;99891.25213;105524.0664;107934.1845;47658.30314;52357.65765;55638.33138;58004.47963
2704609;Maravilha;15563.50273;28683.28849;15138.87252;24057.98821;28904.7488;34927.44744;34586.59446;33455.21976;34175.12918;30653.26359;32478.71912;35741.14194;33910.83421;15723.5808;16508.95449;16373.22016;17121.93407
2704708;Marechal Deodoro;24999.52165;41964.70962;65049.9938;185852.7898;448786.507;572525.5588;624341.6396;530115.7277;583770.3125;713743.7954;839288.6909;844889.5728;866218.9656;416449.5666;383473.6232;299580.9386;338777.8532
2704807;Maribondo;12949.07818;28815.70087;29120.39602;32100.15999;33091.59337;42000.93151;47600.13365;45333.14177;47765.65598;49151.83968;44400.86014;49473.05772;50527.92815;24106.10512;25238.23736;26600.77103;27314.65268
2704906;Mar Vermelho;3524.644481;6575.104116;7724.00237;8909.054795;10956.61451;13093.27838;13083.14543;13566.5836;13243.45464;12137.30372;12619.62894;14139.67396;13453.98837;6477.425242;6945.994895;7279.870004;7185.583608
2705002;Mata Grande;15166.46435;32871.75227;32350.98829;43132.84026;62162.47584;61574.88007;71634.08368;67995.56905;63834.93118;55750.44576;55744.77176;68764.05764;72055.41446;32216.72069;34405.03986;34172.2566;34934.81946
2705101;Matriz de Camaragibe;40713.69729;63489.75311;44062.85216;86887.97876;74553.13413;107321.7989;118041.9536;119725.2003;105709.6521;117917.1543;110311.3158;109650.4324;105860.7358;48222.15797;49832.99449;49359.31687;50593.28037
2705200;Messias;21738.8777;29937.52854;48614.96436;70618.9413;25163.77282;41756.60674;45858.98425;49174.45963;44585.97356;42793.72603;48698.03666;50619.28144;55619.10191;25042.33568;26898.82034;30028.08728;30595.88732
2705309;Minador do Negrão;4105.832613;20084.1625;17438.73591;9522.672998;21733.52105;20429.20089;22651.62925;23072.67288;20442.88135;19851.67451;20306.29189;20655.88185;21031.37909;10313.8615;11121.77323;10965.51309;10890.69398
2705408;Monteirópolis;17466.02942;10456.69181;10722.67763;7624.752583;6799.181455;17789.58266;19044.50696;20977.09893;22208.98192;18794.87816;19330.02668;22175.67952;23077.59667;10819.01019;11643.8684;11113.24143;11476.52124
2705507;Murici;68033.93975;116260.2975;106659.5194;107243.3777;56516.19947;83548.16537;92255.35471;93200.04979;83955.09511;88979.51279;90049.15825;95650.6541;99453.19142;47804.34963;53998.57209;52702.6548;54936.25329
2705606;Novo Lino;19493.87837;27616.65046;55618.14498;43165.84941;45184.09361;35219.64065;35910.72267;41024.90898;39409.53104;37916.20195;36684.51777;39010.46562;39874.43273;19525.93574;21374.79062;22729.85446;25098.99363
2705705;Olho d'Água das Flores;15153.68147;23885.31318;33316.49931;31789.36652;38066.85448;100010.6033;114294.4607;116541.3158;140391.1282;123491.6386;136873.5732;131953.8931;140366.8619;70365.91301;39447.36796;34032.55479;39024.50346
2705804;Olho d'Água do Casado;1135.937238;7765.892345;4631.931789;13556.25917;13155.15857;19409.09937;25820.92343;22715.53599;21810.15879;19432.74011;20588.25562;24543.64727;25069.43143;12459.1213;13098.31062;13419.09577;15062.06409
2705903;Olho d'Água Grande;4287.73557;11254.39758;10771.82491;8087.40692;10934.5291;12225.24778;14864.2946;15896.81335;14916.80392;14382.38051;15001.13093;16041.38557;15785.11274;7654.364372;7909.39245;7952.776418;8717.840591
2706000;Olivença;3662.287508;9562.629266;15631.33286;16915.57206;12648.67925;23552.591;23687.15138;25118.91982;25679.6465;23129.96965;26618.02951;28576.70679;30301.35871;14754.0635;16209.39415;16155.11478;17908.04091
2706109;Ouro Branco;9032.790746;17805.35165;10773.58755;12878.74527;17407.761;21085.91804;23946.40383;26473.93993;24168.66469;24009.32977;26235.44536;28566.71691;30008.46753;15946.64254;15797.09247;15817.99225;16111.02055
2706208;Palestina;2191.302891;4693.915708;3865.517843;4019.627637;6015.339759;11589.95808;12676.87423;13669.78276;13911.73581;12584.87143;13249.6142;14908.44429;14911.22111;6974.481727;7531.801874;7478.398519;7688.312979
2706307;Palmeira dos Índios;112179.0551;211046.3612;214232.9618;223376.1547;209353.3849;319004.3241;346138.2361;348475.8513;362950.9692;319032.6731;345128.3764;345162.1251;349228.5342;172549.2622;174077.9211;173237.892;185919.317
2706406;Pão de Açúcar;14271.28452;29589.54716;37040.97384;56249.51492;54151.43852;76938.90909;79869.70521;82300.49128;87797.98448;72195.29831;76190.76213;86874.0498;87492.86928;38525.72322;40477.93762;41245.66767;41741.62869
2706422;Pariconha;;;;;13580.61251;23450.05493;34449.72746;33711.86914;26096.83067;25420.559;25382.17372;32223.86504;32144.08354;14373.74473;15774.43571;15720.3064;15410.007
2706448;Paripueira;;;;;23668.99949;31697.87136;38771.05082;35458.20961;38581.74531;34208.00431;38947.97894;42088.65252;42667.60987;18850.88004;19793.08263;21253.80783;25058.60949
2706505;Passo de Camaragibe;10658.07726;26924.63422;34887.85975;57277.86821;31689.37285;62906.28976;68384.89379;67516.96899;56064.24141;61881.56438;59860.26345;59517.51771;59183.01965;26353.34591;27099.21601;28898.74903;30805.0708
