"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Rendimento nominal total (operação: Soma)";"Freqüência";"Observações"
"9115";"Município (1991)";"210250";"Cajari";"727";"1991";"8004";"1991";"131.854.899";"16018";"1713"
"9115";"Município (1991)";"250370";"Cajazeiras";"728";"1991";"8004";"1991";"1.002.119.825";"51273";"5232"
"9115";"Município (1991)";"350930";"Cajobi";"729";"1991";"8004";"1991";"566.912.849";"11154";"2262"
"9115";"Município (1991)";"270130";"Cajueiro";"730";"1991";"8004";"1991";"220.346.515";"18597";"2165"
"9115";"Município (1991)";"311020";"Cajuri";"731";"1991";"8004";"1991";"44.969.792";"3721";"730"
"9115";"Município (1991)";"350940";"Cajuru";"732";"1991";"8004";"1991";"939.800.741";"20246";"2192"
"9115";"Município (1991)";"260330";"Calçado";"733";"1991";"8004";"1991";"97.889.187";"9424";"1987"
"9115";"Município (1991)";"160020";"Calçoene";"734";"1991";"8004";"1991";"135.173.189";"5177";"964"
"9115";"Município (1991)";"311030";"Caldas";"735";"1991";"8004";"1991";"490.962.467";"12372";"2479"
"9115";"Município (1991)";"250380";"Caldas Brandão";"736";"1991";"8004";"1991";"50.062.028";"4522";"930"
"9115";"Município (1991)";"520450";"Caldas Novas";"737";"1991";"8004";"1991";"1.176.879.757";"24159";"2340"
"9115";"Município (1991)";"290550";"Caldeirão Grande";"738";"1991";"8004";"1991";"176.313.745";"15815";"2900"
"9115";"Município (1991)";"410350";"Califórnia";"739";"1991";"8004";"1991";"199.577.818";"7329";"1448"
"9115";"Município (1991)";"260340";"Calumbi";"740";"1991";"8004";"1991";"58.429.739";"6878";"1415"
"9115";"Município (1991)";"290560";"Camacan";"741";"1991";"8004";"1991";"692.514.341";"37023";"3722"
"9115";"Município (1991)";"290570";"Camaçari";"742";"1991";"8004";"1991";"3.088.512.465";"113639";"11360"
"9115";"Município (1991)";"311040";"Camacho";"743";"1991";"8004";"1991";"85.789.275";"3814";"875"
"9115";"Município (1991)";"250390";"Camalaú";"744";"1991";"8004";"1991";"60.181.887";"5549";"1335"
"9115";"Município (1991)";"290580";"Camamu";"745";"1991";"8004";"1991";"389.977.409";"32850";"3648"
"9115";"Município (1991)";"311050";"Camanducaia";"746";"1991";"8004";"1991";"630.610.055";"16927";"3471"
"9115";"Município (1991)";"500260";"Camapuã";"747";"1991";"8004";"1991";"679.550.548";"15501";"1654"
"9115";"Município (1991)";"430350";"Camaquã";"748";"1991";"8004";"1991";"2.400.677.884";"61704";"6499"
"9115";"Município (1991)";"260345";"Camaragibe";"749";"1991";"8004";"1991";"2.299.735.035";"99407";"9958"
"9115";"Município (1991)";"430355";"Camargo";"750";"1991";"8004";"1991";"105.512.094";"2526";"570"
"9115";"Município (1991)";"410360";"Cambará";"751";"1991";"8004";"1991";"1.082.721.681";"21343";"2195"
"9115";"Município (1991)";"430360";"Cambará do Sul";"752";"1991";"8004";"1991";"223.386.158";"7092";"1521"
"9115";"Município (1991)";"410370";"Cambé";"753";"1991";"8004";"1991";"2.753.379.024";"73842";"7617"
"9115";"Município (1991)";"410380";"Cambira";"754";"1991";"8004";"1991";"248.430.989";"9793";"2073"
"9115";"Município (1991)";"420320";"Camboriú";"755";"1991";"8004";"1991";"1.055.150.413";"25806";"2674"
"9115";"Município (1991)";"330090";"Cambuci";"756";"1991";"8004";"1991";"640.150.382";"21011";"2130"
"9115";"Município (1991)";"311060";"Cambuí";"757";"1991";"8004";"1991";"834.470.804";"22302";"2426"
"9115";"Município (1991)";"311070";"Cambuquira";"758";"1991";"8004";"1991";"389.789.226";"11508";"2368"
"9115";"Município (1991)";"150210";"Cametá";"759";"1991";"8004";"1991";"1.078.922.209";"85187";"8633"
"9115";"Município (1991)";"230260";"Camocim";"760";"1991";"8004";"1991";"655.459.999";"51035";"4900"
"9115";"Município (1991)";"260350";"Camocim de São Félix";"761";"1991";"8004";"1991";"312.745.715";"13827";"1491"
"9115";"Município (1991)";"311080";"Campanário";"762";"1991";"8004";"1991";"147.230.421";"7914";"1730"
"9115";"Município (1991)";"311090";"Campanha";"763";"1991";"8004";"1991";"418.979.283";"12260";"2447"
"9115";"Município (1991)";"311100";"Campestre";"764";"1991";"8004";"1991";"530.032.253";"17440";"1760"
"9115";"Município (1991)";"520460";"Campestre de Goiás";"765";"1991";"8004";"1991";"52.583.247";"2316";"441"
"9115";"Município (1991)";"410390";"Campina da Lagoa";"766";"1991";"8004";"1991";"454.099.824";"20506";"2208"
"9115";"Município (1991)";"430370";"Campina das Missões";"767";"1991";"8004";"1991";"175.406.831";"8056";"1762"
"9115";"Município (1991)";"250400";"Campina Grande";"768";"1991";"8004";"1991";"10.286.039.102";"326307";"33042"
"9115";"Município (1991)";"410400";"Campina Grande do Sul";"769";"1991";"8004";"1991";"695.961.207";"19343";"1812"
"9115";"Município (1991)";"311110";"Campina Verde";"770";"1991";"8004";"1991";"675.764.699";"20080";"2308"
"9115";"Município (1991)";"520465";"Campinaçu";"771";"1991";"8004";"1991";"96.673.873";"4483";"935"
"9115";"Município (1991)";"510260";"Campinápolis";"772";"1991";"8004";"1991";"275.283.509";"11818";"2465"
"9115";"Município (1991)";"350950";"Campinas";"773";"1991";"8004";"1991";"88.049.111.959";"847595";"84996"
"9115";"Município (1991)";"220210";"Campinas do Piauí";"774";"1991";"8004";"1991";"60.838.163";"5894";"1281"
"9115";"Município (1991)";"430380";"Campinas do Sul";"775";"1991";"8004";"1991";"291.377.457";"8554";"1768"
"9115";"Município (1991)";"520470";"Campinorte";"776";"1991";"8004";"1991";"185.715.623";"8257";"1778"
"9115";"Município (1991)";"420330";"Campo Alegre";"777";"1991";"8004";"1991";"265.559.592";"10074";"1992"
"9115";"Município (1991)";"270140";"Campo Alegre";"778";"1991";"8004";"1991";"550.575.721";"36401";"3294"
"9115";"Município (1991)";"520480";"Campo Alegre de Goiás";"779";"1991";"8004";"1991";"269.786.311";"4536";"952"
"9115";"Município (1991)";"290590";"Campo Alegre de Lourdes";"780";"1991";"8004";"1991";"491.249.343";"26125";"2880"
"9115";"Município (1991)";"311120";"Campo Belo";"781";"1991";"8004";"1991";"1.404.986.448";"44527";"4579"
"9115";"Município (1991)";"420340";"Campo Belo do Sul";"782";"1991";"8004";"1991";"205.455.472";"12811";"1487"
"9115";"Município (1991)";"430390";"Campo Bom";"783";"1991";"8004";"1991";"2.497.893.278";"47876";"4769"
"9115";"Município (1991)";"410405";"Campo Bonito";"784";"1991";"8004";"1991";"89.501.053";"5059";"1193"
"9115";"Município (1991)";"280100";"Campo do Brito";"785";"1991";"8004";"1991";"233.647.907";"13420";"2920"
"9115";"Município (1991)";"311130";"Campo do Meio";"786";"1991";"8004";"1991";"342.118.270";"10883";"2149"
"9115";"Município (1991)";"410410";"Campo do Tenente";"787";"1991";"8004";"1991";"104.490.846";"5241";"986"
"9115";"Município (1991)";"420350";"Campo Erê";"788";"1991";"8004";"1991";"416.835.767";"26272";"2986"
"9115";"Município (1991)";"311140";"Campo Florido";"789";"1991";"8004";"1991";"234.551.797";"4519";"987"
"9115";"Município (1991)";"290600";"Campo Formoso";"790";"1991";"8004";"1991";"699.484.146";"62104";"6727"
"9115";"Município (1991)";"270150";"Campo Grande";"791";"1991";"8004";"1991";"91.577.212";"10041";"2156"
"9115";"Município (1991)";"500270";"Campo Grande";"792";"1991";"8004";"1991";"35.185.622.351";"526126";"52225"
"9115";"Município (1991)";"410420";"Campo Largo";"793";"1991";"8004";"1991";"2.817.978.745";"72523";"7443"
"9115";"Município (1991)";"350960";"Campo Limpo Paulista";"794";"1991";"8004";"1991";"2.479.949.425";"45387";"4439"
"9115";"Município (1991)";"220220";"Campo Maior";"795";"1991";"8004";"1991";"1.174.638.832";"72258";"7759"
"9115";"Município (1991)";"410430";"Campo Mourão";"796";"1991";"8004";"1991";"3.552.386.683";"82318";"8535"
"9115";"Município (1991)";"430400";"Campo Novo";"797";"1991";"8004";"1991";"220.914.943";"9410";"1941"
"9115";"Município (1991)";"510263";"Campo Novo do Parecis";"798";"1991";"8004";"1991";"363.518.339";"6311";"1148"
"9115";"Município (1991)";"240210";"Campo Redondo";"799";"1991";"8004";"1991";"110.879.434";"9349";"2030"
"9115";"Município (1991)";"510267";"Campo Verde";"800";"1991";"8004";"1991";"347.824.378";"5975";"1263"
"9115";"Município (1991)";"311150";"Campos Altos";"801";"1991";"8004";"1991";"420.269.591";"11112";"2318"
"9115";"Município (1991)";"520490";"Campos Belos";"802";"1991";"8004";"1991";"428.246.799";"14746";"1420"
"9115";"Município (1991)";"430410";"Campos Borges";"803";"1991";"8004";"1991";"82.261.120";"3868";"805"
"9115";"Município (1991)";"350970";"Campos do Jordão";"804";"1991";"8004";"1991";"2.166.322.606";"37135";"3889"
"9115";"Município (1991)";"330100";"Campos dos Goytacazes";"805";"1991";"8004";"1991";"14.840.595.206";"389109";"39064"
"9115";"Município (1991)";"311160";"Campos Gerais";"806";"1991";"8004";"1991";"684.333.512";"23946";"2853"
"9115";"Município (1991)";"420360";"Campos Novos";"807";"1991";"8004";"1991";"1.233.344.049";"42811";"4607"
"9115";"Município (1991)";"350980";"Campos Novos Paulista";"808";"1991";"8004";"1991";"122.513.957";"4015";"929"
"9115";"Município (1991)";"230270";"Campos Sales";"809";"1991";"8004";"1991";"314.072.942";"23282";"2760"
"9115";"Município (1991)";"520495";"Campos Verdes";"810";"1991";"8004";"1991";"455.991.768";"16648";"3294"
"9115";"Município (1991)";"260360";"Camutanga";"811";"1991";"8004";"1991";"104.596.142";"7488";"1508"
"9115";"Município (1991)";"311190";"Cana Verde";"812";"1991";"8004";"1991";"127.743.422";"5602";"1193"
"9115";"Município (1991)";"311170";"Canaã";"813";"1991";"8004";"1991";"56.807.498";"5411";"1167"
"9115";"Município (1991)";"350990";"Cananéia";"814";"1991";"8004";"1991";"293.162.673";"10144";"2234"
"9115";"Município (1991)";"270160";"Canapi";"815";"1991";"8004";"1991";"180.388.551";"18630";"2315"
"9115";"Município (1991)";"290610";"Canápolis";"816";"1991";"8004";"1991";"79.019.632";"9475";"1860"
"9115";"Município (1991)";"311180";"Canápolis";"817";"1991";"8004";"1991";"501.169.423";"16278";"2560"
"9115";"Município (1991)";"290620";"Canarana";"818";"1991";"8004";"1991";"366.688.410";"22589";"2367"
"9115";"Município (1991)";"510270";"Canarana";"819";"1991";"8004";"1991";"551.812.354";"11909";"2268"
"9115";"Município (1991)";"290630";"Canavieiras";"820";"1991";"8004";"1991";"454.124.789";"33019";"3571"
"9115";"Município (1991)";"290640";"Candeal";"821";"1991";"8004";"1991";"111.344.373";"10728";"2374"
"9115";"Município (1991)";"311200";"Candeias";"822";"1991";"8004";"1991";"307.820.660";"13609";"1447"
"9115";"Município (1991)";"290650";"Candeias";"823";"1991";"8004";"1991";"1.775.099.765";"67941";"6806"
"9115";"Município (1991)";"430420";"Candelária";"824";"1991";"8004";"1991";"825.115.403";"28012";"2943"
"9115";"Município (1991)";"290660";"Candiba";"825";"1991";"8004";"1991";"130.895.833";"12610";"1448"
"9115";"Município (1991)";"410440";"Cândido de Abreu";"826";"1991";"8004";"1991";"313.438.010";"21607";"2497"
"9115";"Município (1991)";"430430";"Cândido Godói";"827";"1991";"8004";"1991";"174.490.421";"7454";"1532"
"9115";"Município (1991)";"210260";"Cândido Mendes";"828";"1991";"8004";"1991";"347.867.824";"32244";"3105"
"9115";"Município (1991)";"351000";"Cândido Mota";"829";"1991";"8004";"1991";"1.236.182.464";"25450";"2583"
"9115";"Município (1991)";"351010";"Cândido Rodrigues";"830";"1991";"8004";"1991";"87.467.278";"2328";"471"
"9115";"Município (1991)";"290670";"Cândido Sales";"831";"1991";"8004";"1991";"346.293.700";"23568";"2632"
"9115";"Município (1991)";"430440";"Canela";"832";"1991";"8004";"1991";"1.078.547.946";"24801";"2576"
"9115";"Município (1991)";"420370";"Canelinha";"833";"1991";"8004";"1991";"286.821.102";"8165";"1598"
"9115";"Município (1991)";"240220";"Canguaretama";"834";"1991";"8004";"1991";"276.577.941";"22919";"2163"
"9115";"Município (1991)";"430450";"Canguçu";"835";"1991";"8004";"1991";"1.349.195.392";"50367";"5414"
"9115";"Município (1991)";"280110";"Canhoba";"836";"1991";"8004";"1991";"48.139.560";"3863";"780"
"9115";"Município (1991)";"260370";"Canhotinho";"837";"1991";"8004";"1991";"322.174.464";"24576";"2796"
"9115";"Município (1991)";"230280";"Canindé";"838";"1991";"8004";"1991";"806.081.158";"61827";"5944"
"9115";"Município (1991)";"280120";"Canindé de São Francisco";"839";"1991";"8004";"1991";"155.260.888";"11473";"2158"
"9115";"Município (1991)";"430460";"Canoas";"840";"1991";"8004";"1991";"15.224.722.708";"279127";"28323"
"9115";"Município (1991)";"420380";"Canoinhas";"841";"1991";"8004";"1991";"1.629.127.297";"55376";"5571"
"9115";"Município (1991)";"290680";"Cansanção";"842";"1991";"8004";"1991";"459.400.630";"30903";"3664"
"9115";"Município (1991)";"330110";"Cantagalo";"843";"1991";"8004";"1991";"684.801.959";"19592";"1828"
"9115";"Município (1991)";"410445";"Cantagalo";"844";"1991";"8004";"1991";"348.897.585";"25497";"2691"
"9115";"Município (1991)";"210270";"Cantanhede";"845";"1991";"8004";"1991";"178.849.785";"23308";"2358"
"9115";"Município (1991)";"220230";"Canto do Buriti";"846";"1991";"8004";"1991";"291.801.952";"27190";"3052"
"9115";"Município (1991)";"290682";"Canudos";"847";"1991";"8004";"1991";"146.405.140";"13762";"2941"
"9115";"Município (1991)";"130090";"Canutama";"848";"1991";"8004";"1991";"166.919.283";"12152";"2314"
"9115";"Município (1991)";"410450";"Capanema";"849";"1991";"8004";"1991";"519.133.388";"19368";"2044"
"9115";"Município (1991)";"150220";"Capanema";"850";"1991";"8004";"1991";"1.304.989.498";"51166";"5179"
"9115";"Município (1991)";"351020";"Capão Bonito";"851";"1991";"8004";"1991";"1.712.888.824";"52612";"5209"
"9115";"Município (1991)";"430463";"Capão da Canoa";"852";"1991";"8004";"1991";"1.139.394.515";"24755";"2465"
"9115";"Município (1991)";"430466";"Capão do Leão";"853";"1991";"8004";"1991";"467.159.267";"18894";"1918"
"9115";"Município (1991)";"311210";"Caparaó";"854";"1991";"8004";"1991";"211.113.758";"7923";"1654"
"9115";"Município (1991)";"270170";"Capela";"855";"1991";"8004";"1991";"208.547.862";"18777";"1916"
"9115";"Município (1991)";"280130";"Capela";"856";"1991";"8004";"1991";"385.854.761";"25105";"2598"
"9115";"Município (1991)";"430468";"Capela de Santana";"857";"1991";"8004";"1991";"243.926.030";"7476";"1490"
"9115";"Município (1991)";"351030";"Capela do Alto";"858";"1991";"8004";"1991";"415.406.658";"10771";"2092"
"9115";"Município (1991)";"290685";"Capela do Alto Alegre";"859";"1991";"8004";"1991";"249.529.244";"17142";"1730"
"9115";"Município (1991)";"311220";"Capela Nova";"860";"1991";"8004";"1991";"98.772.413";"5140";"1135"
"9115";"Município (1991)";"311230";"Capelinha";"861";"1991";"8004";"1991";"574.760.958";"30338";"3204"
"9115";"Município (1991)";"311240";"Capetinga";"862";"1991";"8004";"1991";"238.028.093";"7300";"1545"
"9115";"Município (1991)";"311250";"Capim Branco";"863";"1991";"8004";"1991";"181.013.536";"6344";"1163"
"9115";"Município (1991)";"290687";"Capim Grosso";"864";"1991";"8004";"1991";"254.320.489";"19659";"1868"
"9115";"Município (1991)";"311260";"Capinópolis";"865";"1991";"8004";"1991";"584.580.670";"15060";"1438"
"9115";"Município (1991)";"420390";"Capinzal";"866";"1991";"8004";"1991";"498.208.321";"13694";"2920"
"9115";"Município (1991)";"230290";"Capistrano";"867";"1991";"8004";"1991";"164.347.251";"15559";"1673"
"9115";"Município (1991)";"220240";"Capitão de Campos";"868";"1991";"8004";"1991";"111.036.958";"10161";"2213"
"9115";"Município (1991)";"311270";"Capitão Enéas";"869";"1991";"8004";"1991";"211.796.297";"11731";"2425"
"9115";"Município (1991)";"410460";"Capitão Leônidas Marques";"870";"1991";"8004";"1991";"392.557.173";"17843";"1934"
"9115";"Município (1991)";"150230";"Capitão Poço";"871";"1991";"8004";"1991";"622.466.450";"45452";"5219"
"9115";"Município (1991)";"311280";"Capitólio";"872";"1991";"8004";"1991";"248.797.219";"6823";"1412"
"9115";"Município (1991)";"351040";"Capivari";"873";"1991";"8004";"1991";"2.316.902.036";"34220";"3294"
"9115";"Município (1991)";"260380";"Capoeiras";"874";"1991";"8004";"1991";"245.484.681";"19577";"2207"
"9115";"Município (1991)";"311290";"Caputira";"875";"1991";"8004";"1991";"105.991.018";"7826";"1658"
"9115";"Município (1991)";"140020";"Caracaraí";"876";"1991";"8004";"1991";"320.508.944";"8900";"1557"
"9115";"Município (1991)";"500280";"Caracol";"877";"1991";"8004";"1991";"78.824.154";"3930";"901"
"9115";"Município (1991)";"220250";"Caracol";"878";"1991";"8004";"1991";"107.413.340";"11804";"2659"
"9115";"Município (1991)";"351050";"Caraguatatuba";"879";"1991";"8004";"1991";"2.929.845.515";"52878";"5083"
"9115";"Município (1991)";"311300";"Caraí";"880";"1991";"8004";"1991";"255.214.916";"21778";"2504"
"9115";"Município (1991)";"290689";"Caraíbas";"881";"1991";"8004";"1991";"151.828.669";"17088";"3252"
"9115";"Município (1991)";"311310";"Caranaíba";"882";"1991";"8004";"1991";"43.444.633";"3461";"842"
"9115";"Município (1991)";"311320";"Carandaí";"883";"1991";"8004";"1991";"453.881.284";"18833";"1928"
"9115";"Município (1991)";"311330";"Carangola";"884";"1991";"8004";"1991";"1.085.705.567";"40053";"4155"
"9115";"Município (1991)";"351060";"Carapicuíba";"885";"1991";"8004";"1991";"15.980.660.304";"283661";"28439"
"9115";"Município (1991)";"311340";"Caratinga";"886";"1991";"8004";"1991";"2.881.944.418";"125686";"12819"
"9115";"Município (1991)";"130100";"Carauari";"887";"1991";"8004";"1991";"294.237.417";"19298";"2158"
"9115";"Município (1991)";"240230";"Caraúbas";"888";"1991";"8004";"1991";"240.591.799";"20248";"2206"
"9115";"Município (1991)";"290690";"Caravelas";"889";"1991";"8004";"1991";"291.001.719";"19763";"1795"
"9115";"Município (1991)";"430470";"Carazinho";"890";"1991";"8004";"1991";"2.623.888.584";"58767";"6163"
"9115";"Município (1991)";"311350";"Carbonita";"891";"1991";"8004";"1991";"116.582.317";"8195";"1896"
"9115";"Município (1991)";"290700";"Cardeal da Silva";"892";"1991";"8004";"1991";"79.895.915";"6400";"1266"
"9115";"Município (1991)";"351070";"Cardoso";"893";"1991";"8004";"1991";"517.165.182";"12282";"2626"
"9115";"Município (1991)";"311360";"Careaçu";"894";"1991";"8004";"1991";"156.728.075";"5507";"1190"
"9115";"Município (1991)";"130110";"Careiro";"895";"1991";"8004";"1991";"744.138.728";"31816";"4567"
"9115";"Município (1991)";"130115";"Careiro da Várzea";"896";"1991";"8004";"1991";"330.681.921";"18161";"1511"
"9115";"Município (1991)";"320130";"Cariacica";"897";"1991";"8004";"1991";"8.888.349.514";"274532";"27892"
"9115";"Município (1991)";"230300";"Caridade";"898";"1991";"8004";"1991";"134.233.404";"12432";"2509"
"9115";"Município (1991)";"290710";"Carinhanha";"899";"1991";"8004";"1991";"251.184.604";"25565";"3137"
"9115";"Município (1991)";"280140";"Carira";"900";"1991";"8004";"1991";"260.269.149";"15418";"1527"
"9115";"Município (1991)";"230310";"Cariré";"901";"1991";"8004";"1991";"193.917.105";"17747";"1822"
"9115";"Município (1991)";"230320";"Caririaçu";"902";"1991";"8004";"1991";"174.946.248";"21318";"2141"
"9115";"Município (1991)";"230330";"Cariús";"903";"1991";"8004";"1991";"188.528.727";"17571";"1585"
"9115";"Município (1991)";"410470";"Carlópolis";"904";"1991";"8004";"1991";"312.760.136";"12357";"1337"
"9115";"Município (1991)";"430480";"Carlos Barbosa";"905";"1991";"8004";"1991";"1.047.693.540";"15921";"1604"
"9115";"Município (1991)";"311370";"Carlos Chagas";"906";"1991";"8004";"1991";"556.910.861";"23287";"2483"
"9115";"Município (1991)";"311380";"Carmésia";"907";"1991";"8004";"1991";"37.206.448";"2242";"553"
"9115";"Município (1991)";"330120";"Carmo";"908";"1991";"8004";"1991";"444.956.090";"14509";"3009"
"9115";"Município (1991)";"311390";"Carmo da Cachoeira";"909";"1991";"8004";"1991";"291.136.454";"10279";"2245"
"9115";"Município (1991)";"311400";"Carmo da Mata";"910";"1991";"8004";"1991";"253.259.115";"10231";"1994"
"9115";"Município (1991)";"311410";"Carmo de Minas";"911";"1991";"8004";"1991";"326.954.471";"11291";"2440"
"9115";"Município (1991)";"311420";"Carmo do Cajuru";"912";"1991";"8004";"1991";"363.879.201";"14415";"1464"
"9115";"Município (1991)";"311430";"Carmo do Paranaíba";"913";"1991";"8004";"1991";"966.620.653";"27358";"2891"
"9115";"Município (1991)";"311440";"Carmo do Rio Claro";"914";"1991";"8004";"1991";"455.223.069";"17470";"1868"
"9115";"Município (1991)";"520500";"Carmo do Rio Verde";"915";"1991";"8004";"1991";"237.599.995";"10292";"2181"
"9115";"Município (1991)";"280150";"Carmópolis";"916";"1991";"8004";"1991";"138.597.157";"6782";"1396"
"9115";"Município (1991)";"311450";"Carmópolis de Minas";"917";"1991";"8004";"1991";"292.980.365";"13635";"2503"
"9115";"Município (1991)";"260390";"Carnaíba";"918";"1991";"8004";"1991";"279.574.095";"25931";"2769"
"9115";"Município (1991)";"240240";"Carnaúba dos Dantas";"919";"1991";"8004";"1991";"94.399.970";"5608";"1237"
"9115";"Município (1991)";"240250";"Carnaubais";"920";"1991";"8004";"1991";"162.482.325";"10461";"2149"
"9115";"Município (1991)";"230340";"Carnaubal";"921";"1991";"8004";"1991";"123.201.579";"13625";"2772"
"9115";"Município (1991)";"270180";"Carneiros";"922";"1991";"8004";"1991";"62.104.786";"5687";"1243"
"9115";"Município (1991)";"210280";"Carolina";"923";"1991";"8004";"1991";"374.134.412";"24665";"2528"
"9115";"Município (1991)";"260400";"Carpina";"924";"1991";"8004";"1991";"1.408.000.218";"66078";"6581"
"9115";"Município (1991)";"311460";"Carrancas";"925";"1991";"8004";"1991";"112.980.901";"4452";"844"
"9115";"Município (1991)";"250410";"Carrapateira";"926";"1991";"8004";"1991";"18.774.183";"1872";"455"
"9115";"Município (1991)";"260410";"Caruaru";"927";"1991";"8004";"1991";"6.994.367.658";"213697";"22341"
"9115";"Município (1991)";"210290";"Carutapera";"928";"1991";"8004";"1991";"332.005.438";"32037";"3254"
"9115";"Município (1991)";"311470";"Carvalhópolis";"929";"1991";"8004";"1991";"58.095.188";"2575";"585"
"9115";"Município (1991)";"311480";"Carvalhos";"930";"1991";"8004";"1991";"99.193.164";"4680";"1221"
"9115";"Município (1991)";"351080";"Casa Branca";"931";"1991";"8004";"1991";"1.392.803.903";"25308";"2637"
"9115";"Município (1991)";"311490";"Casa Grande";"932";"1991";"8004";"1991";"27.144.852";"2093";"377"
"9115";"Município (1991)";"290720";"Casa Nova";"933";"1991";"8004";"1991";"703.424.789";"46838";"5459"
"9115";"Município (1991)";"430490";"Casca";"934";"1991";"8004";"1991";"379.285.139";"10232";"2108"
"9115";"Município (1991)";"311500";"Cascalho Rico";"935";"1991";"8004";"1991";"86.802.594";"2629";"611"
"9115";"Município (1991)";"230350";"Cascavel";"936";"1991";"8004";"1991";"624.101.264";"46507";"4520"
"9115";"Município (1991)";"410480";"Cascavel";"937";"1991";"8004";"1991";"10.705.093.813";"193202";"19812"
"9115";"Município (1991)";"170390";"Caseara";"938";"1991";"8004";"1991";"59.185.872";"2775";"616"
"9115";"Município (1991)";"430495";"Caseiros";"939";"1991";"8004";"1991";"69.450.020";"2867";"643"
"9115";"Município (1991)";"330130";"Casimiro de Abreu";"940";"1991";"8004";"1991";"1.188.999.880";"33845";"3493"
"9115";"Município (1991)";"311510";"Cássia";"941";"1991";"8004";"1991";"665.072.395";"15818";"1664"
"9115";"Município (1991)";"351090";"Cássia dos Coqueiros";"942";"1991";"8004";"1991";"92.493.662";"2719";"585"
"9115";"Município (1991)";"500290";"Cassilândia";"943";"1991";"8004";"1991";"966.063.137";"17861";"1733"
"9115";"Município (1991)";"150240";"Castanhal";"944";"1991";"8004";"1991";"2.917.178.949";"102071";"9987"
"9115";"Município (1991)";"510285";"Castanheira";"945";"1991";"8004";"1991";"244.174.121";"8362";"1766"
"9115";"Município (1991)";"320140";"Castelo";"946";"1991";"8004";"1991";"855.117.809";"29592";"3476"
"9115";"Município (1991)";"220260";"Castelo do Piauí";"947";"1991";"8004";"1991";"321.949.770";"28744";"3369"
"9115";"Município (1991)";"351100";"Castilho";"948";"1991";"8004";"1991";"581.652.059";"14608";"3079"
"9115";"Município (1991)";"410490";"Castro";"949";"1991";"8004";"1991";"2.562.311.663";"64058";"6709"
"9115";"Município (1991)";"290730";"Castro Alves";"950";"1991";"8004";"1991";"366.511.395";"26773";"2940"
"9115";"Município (1991)";"311530";"Cataguases";"951";"1991";"8004";"1991";"2.050.034.733";"58138";"6095"
"9115";"Município (1991)";"520510";"Catalão";"952";"1991";"8004";"1991";"2.245.329.917";"54525";"5569"
"9115";"Município (1991)";"351110";"Catanduva";"953";"1991";"8004";"1991";"6.313.527.562";"93317";"9407"
"9115";"Município (1991)";"410500";"Catanduvas";"954";"1991";"8004";"1991";"277.389.439";"9821";"1903"
"9115";"Município (1991)";"420400";"Catanduvas";"955";"1991";"8004";"1991";"397.914.816";"12144";"2248"
"9115";"Município (1991)";"230360";"Catarina";"956";"1991";"8004";"1991";"158.983.767";"11934";"2321"
"9115";"Município (1991)";"311540";"Catas Altas da Noruega";"957";"1991";"8004";"1991";"36.151.081";"3379";"624"
"9115";"Município (1991)";"260420";"Catende";"958";"1991";"8004";"1991";"466.632.515";"31519";"3201"
"9115";"Município (1991)";"351120";"Catiguá";"959";"1991";"8004";"1991";"254.477.333";"6261";"1248"
"9115";"Município (1991)";"250420";"Catingueira";"960";"1991";"8004";"1991";"40.956.454";"5199";"1416"
"9115";"Município (1991)";"290740";"Catolândia";"961";"1991";"8004";"1991";"36.648.154";"3274";"717"
"9115";"Município (1991)";"250430";"Catolé do Rocha";"962";"1991";"8004";"1991";"340.207.933";"25220";"2823"
"9115";"Município (1991)";"290750";"Catu";"963";"1991";"8004";"1991";"881.295.333";"43430";"4662"
"9115";"Município (1991)";"430500";"Catuípe";"964";"1991";"8004";"1991";"479.038.761";"10988";"2442"
"9115";"Município (1991)";"520520";"Caturaí";"965";"1991";"8004";"1991";"90.599.372";"4134";"830"
"9115";"Município (1991)";"290755";"Caturama";"966";"1991";"8004";"1991";"99.062.752";"9714";"2770"
"9115";"Município (1991)";"230370";"Caucaia";"967";"1991";"8004";"1991";"3.266.449.154";"165099";"16558"
"9115";"Município (1991)";"520530";"Cavalcante";"968";"1991";"8004";"1991";"104.837.628";"7306";"1246"
"9115";"Município (1991)";"311550";"Caxambu";"969";"1991";"8004";"1991";"706.240.847";"19491";"1900"
"9115";"Município (1991)";"420410";"Caxambu do Sul";"970";"1991";"8004";"1991";"167.048.645";"8532";"1744"
"9115";"Município (1991)";"210300";"Caxias";"971";"1991";"8004";"1991";"2.065.249.078";"145725";"14406"
"9115";"Município (1991)";"430510";"Caxias do Sul";"972";"1991";"8004";"1991";"22.750.219.102";"290925";"29655"
"9115";"Município (1991)";"240260";"Ceará-Mirim";"973";"1991";"8004";"1991";"809.568.250";"52157";"5497"
"9115";"Município (1991)";"351130";"Cedral";"974";"1991";"8004";"1991";"250.642.209";"5704";"1339"
"9115";"Município (1991)";"210310";"Cedral";"975";"1991";"8004";"1991";"189.609.481";"15104";"1583"
"9115";"Município (1991)";"230380";"Cedro";"976";"1991";"8004";"1991";"413.712.513";"22930";"2720"
